实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Omar HAMMAMI,个人,US-SOMALIA,制裁,别名: Abu Mansuur AL-AMRIKI; Omar Shafik HAMMAMI; Abu Mansour AL-AMRIKI,us,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12823,us_ofac_sdn,2026-06-19
Abu Mustafa AL-SHEIBANI,个人,US-IRAQ,制裁,别名: Abu Mustafa AL-SHEBANI; Hamid Thajeel AL-SHEIBANI; Hamid AL-SHAYBANI,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10485,us_ofac_sdn,2026-06-19
Abu Sufian Ibrahim Ahmed Hamuda Bin QUMU,个人,US-TERR,制裁,别名: Sufian bin QUMU; Sufian bin QHUMU,ly,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16480,us_ofac_sdn,2026-06-19
Mustafa HAMID,个人,US-TERR,制裁,别名: Abu al-Walid AL-MASRI; Mustafa Muhammad 'Atiya HAMID; Abu Walid AL-MISRI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11377,us_ofac_sdn,2026-06-19
Alexey Borisovich MILLER,个人,US-RUSHAR,制裁,别名: Alexei Borisovich Miller,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24083,us_ofac_sdn,2026-06-19
Adan AMEZCUA CONTRERAS,个人,US-NARCO,制裁,别名: Jose Luis MANZANO,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11239,us_ofac_sdn,2026-06-19
Khalid MISHAAL,个人,US-TERR,制裁,,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7914,us_ofac_sdn,2026-06-19
Ahmed Mohammed Hamed ALI,个人,US-TERR,制裁,别名: Ahmed HEMED; Ahmed SHIEB; Ahmed AHMED,af,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=6916,us_ofac_sdn,2026-06-19
Gennady ZHIDKO,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35175,us_ofac_sdn,2026-06-19
Teresa CHENG,个人,US-HONGKONG,制裁,别名: Yeuk Wah Cheng; Teresa Yeuk-wah Cheng,hk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29243,us_ofac_sdn,2026-06-19
Yuri Vladimirovich Yakovlev,个人,US-RUSHAR,制裁,别名: Yuriy Vladimirovich Yakovlev,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=51943,us_ofac_sdn,2026-06-19
Thomas LUBANGA,个人,US-DRC,制裁,别名: Thomas Lubanga DYILO,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11974,us_ofac_sdn,2026-06-19
Amin Abu Rashed,个人,US-TERR,制裁,别名: Amin Ghazi Abu Rashed,nl,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=53921,us_ofac_sdn,2026-06-19
Alfia Gumarovna Kogogina,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35646,us_ofac_sdn,2026-06-19
Slobodan MILOSEVIC,个人,US-BALKANS,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7742,us_ofac_sdn,2026-06-19
Alejandro Castro Espin,个人,US-CUBA,制裁,,cu,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57903,us_ofac_sdn,2026-06-19
Aleksandr Karaman,个人,US-UKRRUS-REL,制裁,别名: Aleksandru Caraman; Alexander Karaman; Oleksandr Karaman,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17764,us_ofac_sdn,2026-06-19
Emilie Konig,个人,US-TERR,制裁,,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=18632,us_ofac_sdn,2026-06-19
Alfredo BELTRAN LEYVA,个人,US-NARCO,制裁,别名: Hector Alfredo BELTRAN LEYVA,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11725,us_ofac_sdn,2026-06-19
علي عبدالله أيوب,个人,US-SYR-REL,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28653,us_ofac_sdn,2026-06-19
Ali ATWA,个人,US-TERR,制裁,别名: Hassan Rostom SALIM; Ammar Mansour BOUSLIM,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=6921,us_ofac_sdn,2026-06-19
Ali Saed Bin Ali EL-HOORIE,个人,US-TERR,制裁,别名: Ali Saed Bin Ali AL-HOURI; Ali Saed Bin Ali EL-HOURI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=6923,us_ofac_sdn,2026-06-19
Ali Sa'd Muhammad MUSTAFA BAKRI,个人,US-TERR,制裁,别名: Abd Al-Aziz AL-MASRI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9486,us_ofac_sdn,2026-06-19
Callixte MBARUSHIMANA,个人,US-DRC,制裁,,fr,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11388,us_ofac_sdn,2026-06-19
Simon Alejandro ZERPA DELGADO,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22746,us_ofac_sdn,2026-06-19
Vladimir Kasimirovich Kravchenko,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36822,us_ofac_sdn,2026-06-19
Anna Ivanovna Otke,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36842,us_ofac_sdn,2026-06-19
Анастасия Владимировна Потанина,个人,US-RUSHAR,制裁,别名: Anastasia Vladimirovna Kruchina; Anastasiya Vladimirovna Potanina,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=38243,us_ofac_sdn,2026-06-19
Tatiana Petrovna Larionova,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37337,us_ofac_sdn,2026-06-19
Amin AL-HAQ,个人,US-TERR,制裁,别名: Dr. Amin UL-HAQ; Dr. Amin AH HAQ; Muhammad AMIN,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=6940,us_ofac_sdn,2026-06-19
Maysar Ali Musa Abdallah AL-JUBURI,个人,US-TERR,制裁,别名: AL-SHAMMARI; Muyassir AL-SHAMMARI; Mus'ab AL-QAHTANI,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15590,us_ofac_sdn,2026-06-19
Nikolay Nikolayevich Kosov,个人,US-RUSHAR,制裁,别名: Nikolai Kosov,hu,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39501,us_ofac_sdn,2026-06-19
Rashid Taan KAZIM,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7891,us_ofac_sdn,2026-06-19
Bella Ilyinichna Zlatkis,个人,US-RUSHAR,制裁,别名: Bella Ilinichna Zlatkis,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37110,us_ofac_sdn,2026-06-19
艾尔肯 吐尼亚孜,个人,US-GLOMAG,制裁,别名: Arkin Tuniyazi; Erkin Tuniyaz; Aierken Tuniyazi,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34119,us_ofac_sdn,2026-06-19
Apollo Carreon Quiboloy,个人,US-GLOMAG,制裁,,ph,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=39996,us_ofac_sdn,2026-06-19
Алексей Васильевич Гордеев,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37308,us_ofac_sdn,2026-06-19
Asim Sarajlic,个人,US-BALKANS,制裁,,ba,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35956,us_ofac_sdn,2026-06-19
Artem Alekseyevich Zdunov,个人,US-RUSHAR,制裁,别名: Artyom Alekseyevich Zdunov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41106,us_ofac_sdn,2026-06-19
Atif NAJIB,个人,US-SYR-REL,制裁,别名: Atef NAJIB; Atef NAJEEB,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12724,us_ofac_sdn,2026-06-19
Rao Anwar,个人,US-GLOMAG,制裁,别名: Anwar Ahmed Khan; Rao Anwar Ahmed Khan; Anwar Ahmed Rao Khan,pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28054,us_ofac_sdn,2026-06-19
Ayad Futayyih Khalifa AL-RAWI,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7872,us_ofac_sdn,2026-06-19
Azam CHEEMA,个人,US-TERR,制裁,别名: Chima BHAI; Azam CHIMA; Azim CHIMA,pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11460,us_ofac_sdn,2026-06-19
Ali Abdullah Saleh,个人,US-YEMEN,制裁,别名: Ali Abdallah Salih,ye,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17387,us_ofac_sdn,2026-06-19
Muzahim Sa'b Hassan AL-TIKRITI,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7854,us_ofac_sdn,2026-06-19
Alexanda Amon Kotey,个人,US-TERR,制裁,别名: Alexanda Kotey; Alexander Kotey; Allexanda Kotey,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21363,us_ofac_sdn,2026-06-19
Ahmad VAHIDI,个人,US-NON-PROLIF,制裁,别名: Ahmad Shah Cheraghi,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12060,us_ofac_sdn,2026-06-19
Heydar MOSLEHI,个人,US-IRAN,制裁,别名: Heidar MOSLEHI,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12255,us_ofac_sdn,2026-06-19
Jafar Dicko,个人,US-HOSTAGE,制裁,别名: Abdoul Salam Dicko,bf,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48663,us_ofac_sdn,2026-06-19
Yankuba Badjie,个人,US-GLOMAG,制裁,别名: Yankuba BADGIE; Yankouba Badji,gm,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23305,us_ofac_sdn,2026-06-19
Chris Tang,个人,US-HONGKONG,制裁,别名: Ping-keung Tang; 炳強 鄧,hk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29242,us_ofac_sdn,2026-06-19
Василий Иванович Пискарев,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37358,us_ofac_sdn,2026-06-19
Vladimir Dmitrievich Nechaev,个人,US-RUSHAR,制裁,,ua,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44689,us_ofac_sdn,2026-06-19
Anton Vadimovich Gorelkin,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35601,us_ofac_sdn,2026-06-19
Борис Романович Пайкин,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35448,us_ofac_sdn,2026-06-19
Maung Maung Soe,个人,US-GLOMAG,制裁,,mm,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23278,us_ofac_sdn,2026-06-19
Bijan Zanganeh,个人,US-TERR,制裁,,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29789,us_ofac_sdn,2026-06-19
Muhammad Zimam abd-al-Razzaq AL-SA'DUN,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7883,us_ofac_sdn,2026-06-19
Blagoje SIMIC,个人,US-BALKANS,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7791,us_ofac_sdn,2026-06-19
Ki Nam Kim,个人,US-NK,制裁,,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=20126,us_ofac_sdn,2026-06-19
Kamal Mustafa Sultan Abdallah AL-TIKRITI,个人,US-IRAQ,制裁,别名: Kamal Mustafa Abdallah Sultan AL-TIKRITI; Kamal Mustafa ABDALLAH,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7864,us_ofac_sdn,2026-06-19
Andrei Alexandrovich FURSENKO,个人,US-UKRRUS-REL,制裁,别名: Andrey FURSENKO; Andrei FURSENKO,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16676,us_ofac_sdn,2026-06-19
Babak Morteza Zanjani,个人,US-IRAN,制裁,,ae,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56864,us_ofac_sdn,2026-06-19
Andrey Igorevich Melnichenko,个人,US-RUSHAR,制裁,别名: Andrei Igorevich Melnichenko,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=38238,us_ofac_sdn,2026-06-19
Andrey Yuryevich Vorobyev,个人,US-RUSHAR,制裁,别名: Andrey Yurevich Vorobev; Andrei Yurievich Vorobyov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40242,us_ofac_sdn,2026-06-19
Андрей Константинович Луговой,个人,US-MAGNITSKY,制裁,别名: Andrei Konstantinovich Lugovoi,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21184,us_ofac_sdn,2026-06-19
Rafi abd-al-Latif Tilfah AL-TIKRITI,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7857,us_ofac_sdn,2026-06-19
Hani abd-al-Latif Tilfah AL-TIKRITI,个人,US-IRAQ,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7849,us_ofac_sdn,2026-06-19
Алишер Бурханович Усманов,个人,US-RUSHAR,制裁,别名: Alisher Usmonov; Alisher Burkhanovich Usmanov,ru; mc,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35283,us_ofac_sdn,2026-06-19
Artur Borisovich Taymazov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35512,us_ofac_sdn,2026-06-19
Maria Valeryevna Butina,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35573,us_ofac_sdn,2026-06-19
Tareck Zaidan EL AISSAMI MADDAH,个人,US-NARCO,制裁,别名: Tarek EL AISSAMI; Tareck EL AISSAMI,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=20250,us_ofac_sdn,2026-06-19
照明 竹内,个人,US-TCO,制裁,,jp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17788,us_ofac_sdn,2026-06-19
Nikolay Sergeyevich Valuev,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35577,us_ofac_sdn,2026-06-19
Fared Saal,个人,US-TERR,制裁,别名: Farid Saal; Fehad Saal,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21643,us_ofac_sdn,2026-06-19
Emmerson Dambudzo MNANGAGWA,个人,US-GLOMAG,制裁,别名: Emmerson Mnangagwa,zw,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7513,us_ofac_sdn,2026-06-19
Andriy Petrovych KLYUYEV,个人,US-UKRRUS-REL,制裁,别名: Andriy KLYUEV; Andrey KLYUYEV; Andrii Petrovych KLIUIEV,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16764,us_ofac_sdn,2026-06-19
Menduh THACI,个人,US-BALKANS,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8123,us_ofac_sdn,2026-06-19
Marian Kocner,个人,US-GLOMAG,制裁,,sk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28055,us_ofac_sdn,2026-06-19
Sergey Evgenyevich Tsivilev,个人,US-RUSHAR,制裁,别名: Sergei Evgenievich Tsivilyov; Sergey Evgenevich Tsivilev,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41043,us_ofac_sdn,2026-06-19
Raul Gorrin Belisario,个人,US-VEN,制裁,别名: Raul A Gorrin; Raul Antonio Gorrin; Raul Antonio De La Santisima Gorrin-Belisario,ve; us,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26199,us_ofac_sdn,2026-06-19
Bladimir Humberto LUGO ARMAS,个人,US-VEN,制裁,别名: Vladimir Humberto LUGO ARMAS,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22807,us_ofac_sdn,2026-06-19
Konstantin Viktorovich KILIMNIK,个人,US-FORINT,制裁,,ua; ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=31291,us_ofac_sdn,2026-06-19
Victor QUISPE PALOMINO,个人,US-NARCO,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17003,us_ofac_sdn,2026-06-19
Александр Михайлович Шолохов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37394,us_ofac_sdn,2026-06-19
Михаил Александрович Афанасов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36762,us_ofac_sdn,2026-06-19
Татьяна Анатольевна Гигель,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36790,us_ofac_sdn,2026-06-19
Александр Васильевич Бортников,个人,US-UKRRUS-REL,制裁,别名: Alexander Bortnikov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=31126,us_ofac_sdn,2026-06-19
Антон Владимирович Шипулин,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35484,us_ofac_sdn,2026-06-19
Sergey Nikolayevich Ryabukhin,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36855,us_ofac_sdn,2026-06-19
Dan Gertler,个人,US-GLOMAG,制裁,,il; cd,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23252,us_ofac_sdn,2026-06-19
Hugo Adalberto Velazquez Moreno,个人,US-GLOMAG,制裁,,py,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40636,us_ofac_sdn,2026-06-19
Mahdi Mohammed Hussein Al-Mashat,个人,US-TERR,制裁,别名: Mahdi Mohammed Hussein Al-Mashat; مهدي المشاط; Mahdi Mohammed Mashat,ye,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=52913,us_ofac_sdn,2026-06-19
Daniel RENDON HERRERA,个人,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11501,us_ofac_sdn,2026-06-19
David Eugenio De Lima Salas,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=29221,us_ofac_sdn,2026-06-19
Igor Ivanovich SECHIN,个人,US-UKRRUS-REL,制裁,别名: Igor Sechin,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16692,us_ofac_sdn,2026-06-19
Zuhayr SHALISH,个人,US-IRAQ,制裁,别名: Dhu Al-Himma AL-SHALISH; Zuhilma SHALISH; Dhu Himma SHALEESH,sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8868,us_ofac_sdn,2026-06-19
仲禮 丁,个人,US-HONGKONG,制裁,,cn,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=30513,us_ofac_sdn,2026-06-19
Amin Sherri,个人,US-TERR,制裁,别名: Amin Shri; Amin Muhammad Shary; Amin Cherri,lb,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26955,us_ofac_sdn,2026-06-19
Dzmitry Valeryevich PAULICHENKA,个人,US-BRUS,制裁,别名: Dmitri Valeryevich PAVLIUCHENKO; Dmitry Vasilyevich PAULICHENKA; Dmitri Vasilyevich PAVLICHENKO,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=9768,us_ofac_sdn,2026-06-19
Dusko SIKIRICA,个人,US-BALKANS,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7789,us_ofac_sdn,2026-06-19
Edgardo LEYVA ESCANDON,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11654,us_ofac_sdn,2026-06-19
Вадим Валентинович Кумин,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35392,us_ofac_sdn,2026-06-19
Won Hong Kim,个人,US-NK,制裁,别名: Wo'n-hong Kim,kp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=21443,us_ofac_sdn,2026-06-19
To-Chun PAK,个人,US-NON-PROLIF,制裁,别名: To'-Ch'un PAK; Do Chun PAK,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15769,us_ofac_sdn,2026-06-19
Enedina ARELLANO FELIX,个人,US-NARCO,制裁,别名: Enedina ARELLANO FELIX DE TOLEDO,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=7166,us_ofac_sdn,2026-06-19
Евгений Иванович Дитрих,个人,US-RUSHAR,制裁,别名: Evgeni Ivanovich Ditrikh; Evgenii Ivanovich Ditrih,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=42161,us_ofac_sdn,2026-06-19
Ivan Roberto DUQUE GAVIRIA,个人,US-NARCO,制裁,,co,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8153,us_ofac_sdn,2026-06-19
Gulnara Karimova,个人,US-GLOMAG,制裁,别名: Goulnora Islamovna Karimova; Goulnara Karimova,uz,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23307,us_ofac_sdn,2026-06-19
Ezedin Abdel Aziz KHALIL,个人,US-TERR,制裁,别名: Yasin AL-SURI; Zayn AL-ABADIN; Izz al-Din Abd al-Farid KHALIL,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12841,us_ofac_sdn,2026-06-19
Fares Mohammed MANA'A,个人,US-SOMALIA,制裁,别名: Faris Mohamed Hassan MANA'A; Faris Mohamed Hassan MANAA; Fares Mohamed Hassan Manaa MANAA,ye,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11741,us_ofac_sdn,2026-06-19
Farhad Ahmed DOCKRAT,个人,US-TERR,制裁,别名: Farhaad Ahmed DOCKRAT; Farhaad DOCKRAT; Farhad Ahmad DOCKRAT,za,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10131,us_ofac_sdn,2026-06-19
Fausto Isidro MEZA FLORES,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15001,us_ofac_sdn,2026-06-19
Fazl-ur Rehman Khalil,个人,US-TERR,制裁,别名: Fazl ur-Rahman Khalil; Faisal Rahman Khalil; Fazlur Rehman Khalil,pk,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=17268,us_ofac_sdn,2026-06-19
Fernando Melciades ZEVALLOS GONZALES,个人,US-NARCO,制裁,别名: Fernando ZEVALLOS GONZALEZ; Hernan GONZALES,pe,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=8243,us_ofac_sdn,2026-06-19
Filipos Woldeyohannes,个人,US-GLOMAG,制裁,别名: Filipos Woldeyohanes; Philipos Weldeyohannes; Philipos Weldeyohanes,et; er,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32892,us_ofac_sdn,2026-06-19
Инна Юрьевна Святенко,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36861,us_ofac_sdn,2026-06-19
Flavio MENDEZ SANTIAGO,个人,US-NARCO,制裁,,mx,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11952,us_ofac_sdn,2026-06-19
Mohsen Reza'i,个人,US-IRAN,制裁,别名: Mohsen Rezaei; Mohsen Rezai,ir,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=27852,us_ofac_sdn,2026-06-19
Игорь Михайлович Руденя,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41075,us_ofac_sdn,2026-06-19
Vitaliy Yuriyovych ZAKHARCHENKO,个人,US-UKRRUS-REL,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16601,us_ofac_sdn,2026-06-19
Vladislav Yurievich SURKOV,个人,US-UKRRUS-REL,制裁,,,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16655,us_ofac_sdn,2026-06-19
Francisco Jose Rangel Gomez,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=23345,us_ofac_sdn,2026-06-19
Noah Zaitar,个人,US-TERR,制裁,别名: Nuah Zuaiter,lb; sy,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41700,us_ofac_sdn,2026-06-19
Freddy Alirio BERNAL ROSALES,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12884,us_ofac_sdn,2026-06-19
Viktor Petrovich Tomenko,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40251,us_ofac_sdn,2026-06-19
Satoru NOMURA,个人,US-TCO,制裁,,jp,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16605,us_ofac_sdn,2026-06-19
Sergey Vladimirovich Chepikov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35488,us_ofac_sdn,2026-06-19
Fuad Mohamed KHALAF,个人,US-SOMALIA,制裁,别名: Fuad Mohamed KALAF; Fuad SHONGOLE; Fuad Mohamed QALAF,so,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11745,us_ofac_sdn,2026-06-19
Calixto Antonio ORTEGA RÍOS,个人,US-VEN,制裁,,ve,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=22256,us_ofac_sdn,2026-06-19
Даниил Владимирович Бессарабов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35560,us_ofac_sdn,2026-06-19
Lev Igorevich Kovpak,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37330,us_ofac_sdn,2026-06-19
Tatyana Alekseyevna Kusayko,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35659,us_ofac_sdn,2026-06-19
Людмила Заумовна Талабаева,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36874,us_ofac_sdn,2026-06-19
Сергей Юрьевич Тен,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35509,us_ofac_sdn,2026-06-19
Дмитрий Андреевич Артюхов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40275,us_ofac_sdn,2026-06-19
Раиса Васильевна Кармазина,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37326,us_ofac_sdn,2026-06-19
Ирек Борисович Богуславский,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35563,us_ofac_sdn,2026-06-19
Артем Александрович Кавинов,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=37323,us_ofac_sdn,2026-06-19
Dmitry Viktorovich Islamov,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35631,us_ofac_sdn,2026-06-19
Сергей Васильевич Яхнюк,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35475,us_ofac_sdn,2026-06-19
Adalbi Lyulevich Shkhagoshev,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=35480,us_ofac_sdn,2026-06-19
Yelena Vasilyevna Bibikova,个人,US-RUSHAR,制裁,,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=36775,us_ofac_sdn,2026-06-19
Дмитрий Владиславович Шальков,个人,US-RUSHAR,制裁,别名: Dmitry Vladislavovich Shalkov,ru,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=43236,us_ofac_sdn,2026-06-19
